ref_area,indicator,source,sex,classif1,classif2,time,obs_value,note_source
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y55-64,,2023,55.555,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_YGE65,,2023,86.984,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_TOTAL,,2023,40.161,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y15-24,,2023,59.755,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y25-54,,2023,22.52,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y55-64,,2023,41.138,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_YGE65,,2023,80.361,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_TOTAL,,2023,26.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y15-24,,2023,52.091,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y25-54,,2023,6.793,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y55-64,,2023,26.275,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_YGE65,,2023,72.298,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_TOTAL,,2023,53.718,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y15-24,,2023,67.957,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y25-54,,2023,38.757,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y55-64,,2023,55.555,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_YGE65,,2023,86.984,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE15,,2023,40.161,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-64,,2023,33.999,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,,2023,59.755,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE25,,2023,35.138,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,2023,26.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,2023,20.401,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,2023,52.091,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,2023,19.813,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,2023,53.718,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,2023,48.029,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,2023,67.957,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,2023,50.219,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,2024,40.39,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,2024,75.775,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y20-24,,2024,43.482,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y25-29,,2024,25.995,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y30-34,,2024,22.111,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y35-39,,2024,20.364,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y40-44,,2024,20.525,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y45-49,,2024,21.265,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y50-54,,2024,25.503,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y55-59,,2024,33.05,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y60-64,,2024,50.696,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_YGE65,,2024,80.376,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_TOTAL,,2024,26.842,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y15-19,,2024,71.332,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y20-24,,2024,32.552,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y25-29,,2024,10.574,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y30-34,,2024,5.392,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y35-39,,2024,4.469,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y40-44,,2024,4.863,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y45-49,,2024,6.114,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y50-54,,2024,9.853,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y55-59,,2024,16.728,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y60-64,,2024,37.771,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_YGE65,,2024,72.352,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_TOTAL,,2024,53.953,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y15-19,,2024,80.529,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y20-24,,2024,55.179,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y25-29,,2024,42.422,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y30-34,,2024,39.754,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y35-39,,2024,36.828,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y40-44,,2024,36.529,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y45-49,,2024,36.591,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y50-54,,2024,41.168,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y55-59,,2024,49.067,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y60-64,,2024,63.078,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_YGE65,,2024,86.975,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_TOTAL,,2024,40.39,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y15-24,,2024,59.992,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y25-34,,2024,24.051,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y35-44,,2024,20.44,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y45-54,,2024,23.348,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y55-64,,2024,41.134,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_YGE65,,2024,80.376,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_TOTAL,,2024,26.842,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y15-24,,2024,52.377,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y25-34,,2024,7.986,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y35-44,,2024,4.654,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y45-54,,2024,7.947,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y55-64,,2024,26.305,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_YGE65,,2024,72.352,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_TOTAL,,2024,53.953,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y15-24,,2024,68.14,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y25-34,,2024,41.083,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y35-44,,2024,36.687,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y45-54,,2024,38.847,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y55-64,,2024,55.527,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_YGE65,,2024,86.975,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_TOTAL,,2024,40.39,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y15-24,,2024,59.992,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y25-54,,2024,22.604,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y55-64,,2024,41.134,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_YGE65,,2024,80.376,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_TOTAL,,2024,26.842,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y15-24,,2024,52.377,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y25-54,,2024,6.831,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y55-64,,2024,26.305,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_YGE65,,2024,72.352,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_TOTAL,,2024,53.953,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y15-24,,2024,68.14,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y25-54,,2024,38.908,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y55-64,,2024,55.527,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_YGE65,,2024,86.975,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE15,,2024,40.39,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-64,,2024,34.125,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,,2024,59.992,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE25,,2024,35.398,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,2024,26.842,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,2024,20.508,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,2024,52.377,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,2024,20.066,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,2024,53.953,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,2024,48.183,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,2024,68.14,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,2024,50.491,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,2025,40.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,2025,75.956,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y20-24,,2025,43.686,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y25-29,,2025,26.126,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y30-34,,2025,22.264,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y35-39,,2025,20.383,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y40-44,,2025,20.522,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y45-49,,2025,21.422,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y50-54,,2025,25.577,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y55-59,,2025,33.022,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y60-64,,2025,50.629,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_YGE65,,2025,80.394,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_TOTAL,,2025,27.068,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y15-19,,2025,71.561,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y20-24,,2025,32.812,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y25-29,,2025,10.705,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y30-34,,2025,5.451,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y35-39,,2025,4.489,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y40-44,,2025,4.873,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y45-49,,2025,6.144,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y50-54,,2025,9.859,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y55-59,,2025,16.685,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y60-64,,2025,37.767,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_YGE65,,2025,72.409,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_TOTAL,,2025,54.188,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y15-19,,2025,80.656,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y20-24,,2025,55.327,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y25-29,,2025,42.568,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y30-34,,2025,40.054,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y35-39,,2025,36.881,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y40-44,,2025,36.53,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y45-49,,2025,36.877,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y50-54,,2025,41.323,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y55-59,,2025,49.064,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y60-64,,2025,62.965,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_YGE65,,2025,86.966,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_TOTAL,,2025,40.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y15-24,,2025,60.205,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y25-34,,2025,24.2,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y35-44,,2025,20.449,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y45-54,,2025,23.462,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_Y55-64,,2025,41.131,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_10YRBANDS_YGE65,,2025,80.394,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_TOTAL,,2025,27.068,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y15-24,,2025,52.642,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y25-34,,2025,8.09,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y35-44,,2025,4.67,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y45-54,,2025,7.964,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_Y55-64,,2025,26.333,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_10YRBANDS_YGE65,,2025,72.409,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_TOTAL,,2025,54.188,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y15-24,,2025,68.296,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y25-34,,2025,41.312,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y35-44,,2025,36.714,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y45-54,,2025,39.065,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_Y55-64,,2025,55.506,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_10YRBANDS_YGE65,,2025,86.966,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_TOTAL,,2025,40.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y15-24,,2025,60.205,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y25-54,,2025,22.683,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_Y55-64,,2025,41.131,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_AGGREGATE_YGE65,,2025,80.394,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_TOTAL,,2025,27.068,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y15-24,,2025,52.642,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y25-54,,2025,6.869,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_Y55-64,,2025,26.333,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_AGGREGATE_YGE65,,2025,72.409,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_TOTAL,,2025,54.188,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y15-24,,2025,68.296,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y25-54,,2025,39.05,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_Y55-64,,2025,55.506,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_AGGREGATE_YGE65,,2025,86.966,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE15,,2025,40.619,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-64,,2025,34.244,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,,2025,60.205,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_YTHADULT_YGE25,,2025,35.663,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE15,,2025,27.068,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-64,,2025,20.612,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,,2025,52.642,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_YTHADULT_YGE25,,2025,20.325,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE15,,2025,54.188,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-64,,2025,48.328,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,,2025,68.296,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_YTHADULT_YGE25,,2025,50.765,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_TOTAL,,2026,40.85,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y15-19,,2026,76.131,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y20-24,,2026,43.886,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y25-29,,2026,26.256,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y30-34,,2026,22.395,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y35-39,,2026,20.454,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y40-44,,2026,20.482,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y45-49,,2026,21.546,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y50-54,,2026,25.674,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y55-59,,2026,32.995,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_Y60-64,,2026,50.564,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_T,AGE_5YRBANDS_YGE65,,2026,80.408,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_TOTAL,,2026,27.308,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y15-19,,2026,71.787,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y20-24,,2026,33.072,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y25-29,,2026,10.838,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y30-34,,2026,5.507,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y35-39,,2026,4.515,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y40-44,,2026,4.879,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y45-49,,2026,6.169,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y50-54,,2026,9.87,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y55-59,,2026,16.637,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_Y60-64,,2026,37.763,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_M,AGE_5YRBANDS_YGE65,,2026,72.468,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_TOTAL,,2026,54.41,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y15-19,,2026,80.773,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y20-24,,2026,55.462,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y25-29,,2026,42.706,
X01,EIP_2WAP_SEX_AGE_RT,XA:8405,SEX_F,AGE_5YRBANDS_Y30-34,,2026,40.293,
